COUNTY,HD_CODE,HD_NAME,CD_CODE,CD_NAME,PARTY,SYSDATE,COUNT(V.ID)
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,06/19/2018,5786
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,06/19/2018,28
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,06/19/2018,48
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,06/19/2018,508
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Other,06/19/2018,43
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Republican,06/19/2018,1102
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,06/19/2018,2362
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,06/19/2018,10
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,06/19/2018,20
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,06/19/2018,70
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,05/04/2018,11
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,05/04/2018,7
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,05/04/2018,48
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Other,05/04/2018,44
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,05/04/2018,28
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,05/04/2018,21
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,05/04/2018,5671
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,05/04/2018,7
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,05/04/2018,4687
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,05/04/2018,43
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,05/04/2018,2366
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,05/04/2018,5
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,05/04/2018,147
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Other,05/04/2018,87
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,05/04/2018,26
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,05/04/2018,10
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,05/04/2018,5
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Republican,05/04/2018,1099
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,05/04/2018,2869
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Republican,05/04/2018,5970
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,05/04/2018,29
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,05/04/2018,148
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,05/04/2018,45
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,05/04/2018,5558
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Republican,05/04/2018,5064
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,05/04/2018,992
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Other,05/04/2018,73
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,05/04/2018,4304
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,05/04/2018,687
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,05/04/2018,21
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,05/04/2018,858
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,05/04/2018,1068
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Republican,05/04/2018,5541
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,05/04/2018,26
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,05/04/2018,516
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,05/04/2018,114
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,05/04/2018,69
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,05/04/2018,59
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Other,05/04/2018,155
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Other,04/24/2018,73
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,04/24/2018,145
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,04/24/2018,21
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,04/24/2018,686
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Other,04/24/2018,156
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,04/24/2018,4290
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,04/24/2018,59
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,04/24/2018,11
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,04/24/2018,511
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,04/24/2018,4701
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,04/24/2018,7
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,04/24/2018,2362
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,04/24/2018,864
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,04/24/2018,25
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,03/12/2018,2373
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,03/12/2018,680
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,03/12/2018,12
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,03/12/2018,1
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,03/12/2018,20
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,03/12/2018,28
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,03/12/2018,5
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,03/12/2018,144
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,03/12/2018,861
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,03/12/2018,25
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,03/12/2018,21
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Other,03/12/2018,41
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,03/12/2018,12
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,03/12/2018,114
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Republican,03/12/2018,5049
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,03/12/2018,48
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Other,03/12/2018,73
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,03/12/2018,1046
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Other,03/12/2018,87
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,03/12/2018,505
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,03/12/2018,4685
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,03/12/2018,6
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,03/12/2018,23
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,03/12/2018,68
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,03/12/2018,5406
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Republican,03/12/2018,1089
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,03/12/2018,6
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,03/12/2018,29
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,03/12/2018,967
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,03/12/2018,5
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,03/12/2018,5577
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,03/12/2018,58
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,03/12/2018,42
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,03/12/2018,143
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,03/12/2018,44
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Other,03/12/2018,159
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Republican,03/12/2018,5944
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,03/12/2018,2815
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Republican,03/12/2018,5520
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Republican,02/13/2018,1104
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,02/13/2018,29
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,02/13/2018,5354
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,02/13/2018,2370
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,02/13/2018,7
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,02/13/2018,24
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,02/13/2018,1066
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,02/13/2018,5497
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Other,02/13/2018,160
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,02/13/2018,58
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,02/13/2018,1
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,02/13/2018,28
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,02/13/2018,11
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,02/13/2018,20
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,02/13/2018,2746
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,02/13/2018,113
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,02/13/2018,701
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,02/13/2018,41
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,02/13/2018,851
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,02/13/2018,43
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,02/13/2018,4298
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,02/13/2018,5
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,02/13/2018,5
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Republican,02/13/2018,5525
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,02/13/2018,142
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,02/13/2018,959
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,02/13/2018,49
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,02/13/2018,498
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,02/13/2018,67
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,02/13/2018,24
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,02/13/2018,4704
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Other,02/13/2018,72
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Other,02/13/2018,40
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,02/13/2018,6
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,02/13/2018,13
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Republican,02/13/2018,5921
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Other,02/13/2018,86
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,02/13/2018,20
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Republican,02/13/2018,5041
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,02/13/2018,148
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,01/24/2018,23
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Other,01/24/2018,72
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Other,01/24/2018,41
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Republican,01/24/2018,5535
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Constitution,01/24/2018,49
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,01/24/2018,25
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,01/24/2018,7
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,01/24/2018,506
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,01/24/2018,5302
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,01/24/2018,113
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Libertarian,01/24/2018,28
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Other,01/24/2018,86
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,01/24/2018,852
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,01/24/2018,1058
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Democrat,01/24/2018,4710
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Other,01/24/2018,161
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,01/24/2018,1
COOS,SR01,House District 01,4th Cong,US Congressional District 4,Republican,01/24/2018,5936
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Pacific Green,01/24/2018,20
JOSEPHINE,SR01,House District 01,4th Cong,US Congressional District 4,Independent Party,01/24/2018,152
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Progressive,01/24/2018,5
CURRY,SR01,House District 01,4th Cong,US Congressional District 4,Working Families Party of Oregon,01/24/2018,30
DOUGLAS,SR01,House District 01,4th Cong,US Congressional District 4,Nonaffiliated,01/24/2018,2763
